item,date,price,volume
Prisma Case,2019-08-12,0.447,50229
Prisma Case,2019-08-13,0.464,55044
Prisma Case,2019-08-14,0.452,48996
Prisma Case,2019-08-15,0.443,49376
Prisma Case,2019-08-16,0.456,50591
Prisma Case,2019-08-17,0.452,50869
Prisma Case,2019-08-18,0.451,53697
Prisma Case,2019-08-19,0.439,46784
Prisma Case,2019-08-20,0.373,44814
Prisma Case,2019-08-21,0.375,47899
Prisma Case,2019-08-22,0.382,47045
Prisma Case,2019-08-23,0.398,52320
Prisma Case,2019-08-24,0.416,50234
Prisma Case,2019-08-25,0.399,50391
Prisma Case,2019-08-26,0.395,49090
Prisma Case,2019-08-27,0.382,48200
Prisma Case,2019-08-28,0.381,40846
Prisma Case,2019-08-29,0.373,52777
Prisma Case,2019-08-30,0.39,55215
Prisma Case,2019-08-31,0.402,55720
Prisma Case,2019-09-01,0.396,51672
Prisma Case,2019-09-02,0.4,49532
Prisma Case,2019-09-03,0.411,44984
Prisma Case,2019-09-04,0.405,44167
Prisma Case,2019-09-05,0.411,43977
Prisma Case,2019-09-06,0.41,48359
Prisma Case,2019-09-07,0.398,57587
Prisma Case,2019-09-08,0.359,60024
Prisma Case,2019-09-09,0.349,48749
Prisma Case,2019-09-10,0.345,47154
Prisma Case,2019-09-11,0.34,46948
Prisma Case,2019-09-12,0.344,47698
Prisma Case,2019-09-13,0.357,59807
Prisma Case,2019-09-14,0.346,58128
Prisma Case,2019-09-15,0.312,54989
Prisma Case,2019-09-16,0.302,45109
Prisma Case,2019-09-17,0.297,46192
Prisma Case,2019-09-18,0.291,47295
Prisma Case,2019-09-19,0.283,44743
Prisma Case,2019-09-20,0.266,52720
Prisma Case,2019-09-21,0.252,59360
Prisma Case,2019-09-22,0.245,56466
Prisma Case,2019-09-23,0.249,46046
Prisma Case,2019-09-24,0.257,46290
Prisma Case,2019-09-25,0.266,47267
Prisma Case,2019-09-26,0.275,45393
Prisma Case,2019-09-27,0.293,55510
Prisma Case,2019-09-28,0.295,58140
Prisma Case,2019-09-29,0.283,57429
Prisma Case,2019-09-30,0.29,49338
Prisma Case,2019-10-01,0.303,52108
Prisma Case,2019-10-02,0.312,49707
Prisma Case,2019-10-03,0.322,55722
Prisma Case,2019-10-04,0.32,54622
Prisma Case,2019-10-05,0.301,63867
Prisma Case,2019-10-06,0.284,61651
Prisma Case,2019-10-07,0.295,52280
Prisma Case,2019-10-08,0.303,49573
Prisma Case,2019-10-09,0.303,47380
Prisma Case,2019-10-10,0.306,49749
Prisma Case,2019-10-11,0.306,56242
Prisma Case,2019-10-12,0.303,64648
Prisma Case,2019-10-13,0.292,61172
Prisma Case,2019-10-14,0.283,47928
Prisma Case,2019-10-15,0.275,44027
Prisma Case,2019-10-16,0.278,46857
Prisma Case,2019-10-17,0.274,44997
Prisma Case,2019-10-18,0.273,55328
Prisma Case,2019-10-19,0.246,54972
Prisma Case,2019-10-20,0.243,47394
Prisma Case,2019-10-21,0.243,34534
Prisma Case,2019-10-22,0.244,30887
Prisma Case,2019-10-23,0.226,28947
Prisma Case,2019-10-24,0.203,41668
Prisma Case,2019-10-25,0.189,51480
Prisma Case,2019-10-26,0.177,56475
Prisma Case,2019-10-27,0.167,56649
Prisma Case,2019-10-28,0.141,40671
Prisma Case,2019-10-29,0.111,42347
Prisma Case,2019-10-30,0.093,39216
Prisma Case,2019-10-31,0.092,44314
Prisma Case,2019-11-01,0.105,45974
Prisma Case,2019-11-02,0.12,49434
Prisma Case,2019-11-03,0.11,46295
Prisma Case,2019-11-04,0.094,39751
Prisma Case,2019-11-05,0.086,38679
Prisma Case,2019-11-06,0.083,37598
Prisma Case,2019-11-07,0.084,40013
Prisma Case,2019-11-08,0.083,42431
Prisma Case,2019-11-09,0.072,50117
Prisma Case,2019-11-10,0.062,43065
Prisma Case,2019-11-11,0.052,38060
Prisma Case,2019-11-12,0.05,31955
Prisma Case,2019-11-13,0.05,33725
Prisma Case,2019-11-14,0.05,34584
Prisma Case,2019-11-15,0.053,41148
Prisma Case,2019-11-16,0.053,48851
Prisma Case,2019-11-17,0.047,43449
Prisma Case,2019-11-18,0.044,36034
Prisma Case,2019-11-19,0.03,37052
Prisma Case,2019-11-20,0.03,33371
Prisma Case,2019-11-21,0.03,28224
Prisma Case,2019-11-22,0.03,31720
Prisma Case,2019-11-23,0.03,39051
Prisma Case,2019-11-24,0.03,38874
Prisma Case,2019-11-25,0.03,30453
Prisma Case,2019-11-26,0.03,31314
Prisma Case,2019-11-27,0.03,36793
Prisma Case,2019-11-28,0.03,32038
Prisma Case,2019-11-29,0.03,36421
Prisma Case,2019-11-30,0.03,40674
Prisma Case,2019-12-01,0.03,36352
Prisma Case,2019-12-02,0.03,30497
Prisma Case,2019-12-03,0.03,29242
Prisma Case,2019-12-04,0.03,31090
Prisma Case,2019-12-05,0.03,31501
Prisma Case,2019-12-06,0.03,34569
Prisma Case,2019-12-07,0.03,49527
Prisma Case,2019-12-08,0.03,39132
Prisma Case,2019-12-09,0.03,32157
Prisma Case,2019-12-10,0.03,35370
Prisma Case,2019-12-11,0.03,32926
Prisma Case,2019-12-12,0.03,37432
Prisma Case,2019-12-13,0.03,35834
Prisma Case,2019-12-14,0.03,41441
Prisma Case,2019-12-15,0.03,41346
Prisma Case,2019-12-16,0.03,33387
Prisma Case,2019-12-17,0.03,33790
Prisma Case,2019-12-18,0.03,34110
Prisma Case,2019-12-19,0.03,32704
Prisma Case,2019-12-20,0.03,40509
Prisma Case,2019-12-21,0.03,41518
Prisma Case,2019-12-22,0.03,39776
Prisma Case,2019-12-23,0.03,39761
Prisma Case,2019-12-24,0.03,35724
Prisma Case,2019-12-25,0.03,42909
Prisma Case,2019-12-26,0.03,38113
Prisma Case,2019-12-27,0.03,39412
Prisma Case,2019-12-28,0.03,46343
Prisma Case,2019-12-29,0.03,41617
Prisma Case,2019-12-30,0.03,42101
Prisma Case,2019-12-31,0.03,38344
Prisma Case,2020-01-01,0.03,38455
Prisma Case,2020-01-02,0.03,43748
Prisma Case,2020-01-03,0.03,46104
Prisma Case,2020-01-04,0.03,42242
Prisma Case,2020-01-05,0.03,43931
Prisma Case,2020-01-06,0.03,38003
Prisma Case,2020-01-07,0.03,39084
Prisma Case,2020-01-08,0.03,43702
Prisma Case,2020-01-09,0.03,41020
Prisma Case,2020-01-10,0.03,57916
Prisma Case,2020-01-11,0.03,48750
Prisma Case,2020-01-12,0.03,46543
Prisma Case,2020-01-13,0.03,38963
Prisma Case,2020-01-14,0.03,45507
Prisma Case,2020-01-15,0.03,46944
Prisma Case,2020-01-16,0.03,46169
Prisma Case,2020-01-17,0.03,50821
Prisma Case,2020-01-18,0.03,60297
Prisma Case,2020-01-19,0.03,62346
Prisma Case,2020-01-20,0.03,50959
Prisma Case,2020-01-21,0.03,50992
Prisma Case,2020-01-22,0.03,49654
Prisma Case,2020-01-23,0.03,48524
Prisma Case,2020-01-24,0.03,57740
Prisma Case,2020-01-25,0.03,62906
Prisma Case,2020-01-26,0.03,58149
Prisma Case,2020-01-27,0.03,48414
Prisma Case,2020-01-28,0.03,48654
Prisma Case,2020-01-29,0.03,50665
Prisma Case,2020-01-30,0.03,47473
Prisma Case,2020-01-31,0.03,55188
Prisma Case,2020-02-01,0.03,59997
Prisma Case,2020-02-02,0.03,59004
Prisma Case,2020-02-03,0.03,43858
Prisma Case,2020-02-04,0.032,57907
Prisma Case,2020-02-05,0.031,57063
Prisma Case,2020-02-06,0.031,50082
Prisma Case,2020-02-07,0.03,58755
Prisma Case,2020-02-08,0.03,60268
Prisma Case,2020-02-09,0.03,58006
Prisma Case,2020-02-10,0.03,48944
Prisma Case,2020-02-11,0.03,46487
Prisma Case,2020-02-12,0.03,48250
Prisma Case,2020-02-13,0.03,49905
Prisma Case,2020-02-14,0.034,72274
Prisma Case,2020-02-15,0.03,61421
Prisma Case,2020-02-16,0.031,60364
Prisma Case,2020-02-17,0.03,51215
Prisma Case,2020-02-18,0.03,47848
Prisma Case,2020-02-19,0.03,54450
Prisma Case,2020-02-20,0.03,46117
Prisma Case,2020-02-21,0.033,58730
Prisma Case,2020-02-22,0.03,57238
Prisma Case,2020-02-23,0.039,134816
Prisma Case,2020-02-24,0.047,89229
Prisma Case,2020-02-25,0.046,85316
Prisma Case,2020-02-26,0.037,69065
Prisma Case,2020-02-27,0.039,71061
Prisma Case,2020-02-28,0.043,69401
Prisma Case,2020-02-29,0.039,80498
Prisma Case,2020-03-01,0.037,71594
Prisma Case,2020-03-02,0.033,57792
Prisma Case,2020-03-03,0.033,56250
Prisma Case,2020-03-04,0.033,65678
Prisma Case,2020-03-05,0.031,65624
Prisma Case,2020-03-06,0.031,68864
Prisma Case,2020-03-07,0.032,77510
Prisma Case,2020-03-08,0.033,70748
Prisma Case,2020-03-09,0.03,55022
Prisma Case,2020-03-10,0.03,58578
Prisma Case,2020-03-11,0.032,56876
Prisma Case,2020-03-12,0.03,51741
Prisma Case,2020-03-13,0.03,59016
Prisma Case,2020-03-14,0.03,65254
Prisma Case,2020-03-15,0.03,60554
Prisma Case,2020-03-16,0.03,59984
Prisma Case,2020-03-17,0.03,58442
